date,strategy,qqq_bh,tqqq_bh,spy_bh,gld_bh,blend_6040,spxl_strategy,spxl_bh
2014-03-07,1106927.5210865834,272038.13406197453,660988.6881780919,248513.57839993818,157745.15409566739,216966.86338405404,725695.4832827788,491958.79135015747
2014-03-10,1110596.3193449448,272778.4722367939,662858.2604132377,248881.63769959583,158294.0436631233,217387.69896384864,726327.7149388888,491942.583773034
2014-03-11,1106396.5237175373,271604.4318987271,654632.6195976903,247651.4987984987,159188.90907936663,216643.22928677942,717714.2612791283,484710.31285779754
2014-03-12,1117605.7682019086,272627.9471140985,661977.0428085966,247717.58949320528,161518.01699725687,216834.90034381318,718890.28031097,485005.6419759133
2014-03-13,1066503.1816042685,268774.5899296671,633872.7503727216,244939.93685099526,162069.6645559586,215345.65240805334,686720.1373924208,469360.2185286416
2014-03-14,1045294.0579354581,266938.2795018913,620848.1902999512,244252.07546304277,163160.6704950741,214901.23587553255,677816.961860148,464268.08976394084
2014-03-17,1069943.0657205107,269786.33489668084,637898.0923774013,246961.09403161073,161870.92095759764,216688.64967962986,700852.6511351764,477535.23463210074
2014-03-18,1103207.9696316076,273043.72970570193,660830.5546350126,248723.87620103857,160616.67428690888,217828.88643837936,726407.7856700955,487951.8335064297
2014-03-19,1086948.2246645903,271565.8495770031,649952.2627503438,247398.45711737563,157505.66521424713,216728.7663201558,711076.9518977545,479973.2586170839
2014-03-20,1098067.943176317,272319.79665049154,655048.3851390927,248843.12073392476,157222.8513248087,217544.77585536434,726340.0733446653,488394.98056651186
2014-03-21,1060126.0816749313,269042.97504651744,631037.4443221731,247877.98139553005,157972.93762866862,217060.926074668,716113.626168228,482558.91537229373
2014-03-24,1033898.9208572186,267185.0889675622,615661.255900801,247352.93272514312,155657.0415567388,217047.55625769787,705555.1922988982,477000.96571128175
2014-03-25,1043257.4508457698,268063.39521299524,621350.1736804511,248526.75759889587,155940.77623736818,217681.7732597896,718707.1846377295,484100.5017650367
2014-03-26,999482.172666263,264610.79295229446,597712.1720967996,246739.3941812091,154707.16519615505,216825.9578241309,697195.8207361723,473229.3916537535
2014-03-27,980973.5878202037,263126.7670120016,587119.1879074089,246219.07827795512,153695.59510712317,216564.7122069844,693003.8515234133,470936.8461056878
2014-03-28,989081.138243926,263641.61606474605,590944.4896004101,247432.94861662036,153658.58828175964,217191.0779307391,704736.1212833589,477148.9090264211
2014-03-31,1010723.2947442738,266019.296367266,603214.3080262437,249960.48477265178,152986.6615572893,218914.00278774794,728044.1620084043,489481.47949144687
2014-04-01,1053069.0471703096,270692.14630884415,635902.804403844,251617.89543008737,152714.37572177674,219802.83028560522,743945.6705171315,499031.2905627046
2014-04-02,1061304.441319025,271390.04839669104,640909.0900074065,252460.03448196236,153865.39619935604,220192.91375110872,752725.8971620632,503991.29096992617
2014-04-03,1037941.7413412053,269235.78321823827,625792.0232290239,252125.92074425975,153370.33190229372,220043.63402162134,749454.4528986881,501918.4652098763
2014-04-04,930824.381393593,262074.72966522234,576121.0025097582,249145.18810417486,155412.46622607196,218472.85402488286,712935.8933465219,484521.5725586155
2014-04-07,899627.7524883498,260086.6277480162,559344.793727993,246891.70092652712,155095.6181621003,217423.12497865886,678464.0328495137,468438.9664782163
2014-04-08,924777.4828853027,262488.3813936939,574966.5792489151,247909.6878464846,156560.76657384884,218117.37291384846,689683.5482447301,474441.7870255083
2014-04-09,972021.1632242412,266987.74671014916,604442.0312654763,250574.8622363592,156846.35228978132,219722.92483491328,720253.8723670318,489930.32479483914
2014-04-10,862557.2738823292,258718.4728389822,548635.0019574898,245311.39144274165,157703.09996447316,216725.29283227894,653286.8896952444,458878.9200951744
2014-04-11,828351.9870268027,255708.68996877616,529476.0912214133,243101.40424724793,157603.76497866138,215463.49727130204,628227.9497747184,446280.5483893689
2014-04-14,849102.9714197541,258215.26282730128,541864.6881530778,245516.68127854523,159246.08889618004,217138.33528973113,648441.5931863725,457526.24314339185
2014-04-15,858945.0100946499,259068.104212106,547273.4576929527,247207.74581750276,156306.543558077,218159.43981939575,665212.9363164674,466725.78899299935
2014-04-16,892177.8063615435,262510.1471317575,568515.277353083,249797.9567124619,156368.82584607342,219752.16735837722,689082.5973699846,480970.1654933809
2014-04-17,893265.5935969322,262571.0169756275,568810.3248257396,250146.81945898442,155384.82461397644,219736.15096481034,692762.8438335028,482973.37803068326
2014-04-21,914634.6347951768,265020.61299381783,582193.3738108785,251519.0644028795,155249.5813875963,220753.06673838134,705107.9564062235,488963.29763297486
2014-04-22,946296.8828398173,267126.2413476013,596464.9955164006,252662.2437074947,154674.76919723095,221426.07499683363,729556.7659426851,494904.56891557307
2014-04-23,920975.8552300312,264776.4176888446,580224.620921248,252070.62061765225,154649.78150793124,221142.1099099424,725466.8557065923,492156.6586643787
2014-04-24,946338.5275452009,267309.52846237074,597350.8395170284,252581.4795785783,155649.45115192205,221513.20521911109,731660.878269401,495053.0108322957
2014-04-25,896331.9014589087,263036.87773100904,568511.702524342,250510.6096504967,156736.60154257983,220283.58258657897,710013.1975399943,482725.0800019107
2014-04-28,914583.7668980106,264391.51015803736,575114.2558339988,251804.02959445023,156549.32091624782,221214.43831974198,722425.4874356665,487903.67289581057
2014-04-29,934494.2294059012,266501.20493972104,587822.2434054515,252976.23936720288,156524.25316351317,221950.1534588688,735650.2073207498,494297.07189568045
2014-04-30,957666.5506051653,267204.3596777037,593043.7292341754,253730.83867065152,155721.95117728747,222545.3576211073,764487.6955672475,499501.06025500776
2014-05-01,966830.6622773181,267999.43408632005,598363.2995326406,253757.7209708112,155195.44229211326,222663.96020766156,764283.4291271048,499129.4339645881
2014-05-02,962449.576638846,267510.16935115797,595408.0156453667,253393.92563246598,156774.9689476359,222530.0120898986,760406.6938664168,497122.08252604434
2014-05-05,982043.5326671206,269416.6581575844,604379.8096884276,254378.96924004646,158729.1472752913,223295.0683495624,771913.4871684783,500298.4989614765
2014-05-06,945766.6974757381,265924.531080985,581012.9944776797,252164.91249278802,158427.3357090133,222018.69359671423,747586.4064212219,487647.6518575878
2014-05-07,937676.2273417986,265158.70090649027,575787.7788713455,253650.04687575926,156151.14669558688,222909.774226497,764250.0680246358,495907.87565902295
2014-05-08,938108.7904240616,264913.6136909849,573815.8594197273,253379.9856205597,156151.14669558688,222793.24048153422,764439.0937352534,494196.25232483965
2014-05-09,950050.1907265929,265893.8855541954,580520.4449057014,253757.99036958854,156063.11792232178,222955.01110477783,768800.6671526908,496205.4553197255
2014-05-12,994769.2983989352,270774.3992461774,609316.4355655324,256728.5901202396,157619.47279591978,224878.83915873145,796351.4044737855,510770.1268509498
2014-05-13,997273.2993177628,270958.56113956094,610599.3992121832,256958.54447499744,157190.53694651366,225134.24180352793,800384.0471156501,512259.82797332236
2014-05-14,982743.0622238319,269546.6961465408,601521.238972886,255741.1763681583,158717.02497317723,224606.00981321547,785661.9733308717,505332.3540760968
2014-05-15,959030.1215289235,267429.16865140887,587608.1014239875,253495.58306463106,157405.00005874224,223408.692035407,755101.8504809516,491328.5176834861
2014-05-16,977772.8754740021,269178.5009285348,598561.0196898411,254374.86804831034,157064.38274078796,223857.98800760272,768217.2853783763,497287.7297433652
2014-05-19,999262.1222650072,271550.64208625274,611888.6365830359,255808.2554629071,157665.3099553481,224891.9451216192,779124.8212681357,502703.7183659401
2014-05-20,989268.3486395922,270566.69359840045,605173.532850964,254195.49879660964,157804.52395495836,223956.94172975008,758353.7626782692,493085.33493203716
2014-05-21,1014925.151211242,273149.3297484896,622257.877217346,256336.89523686597,157424.8476550086,225215.66612921248,781651.1210280859,505388.1074205324
2014-05-22,1027031.5293246143,274348.53870405996,629960.7060198722,256960.2789691594,157779.20705199134,225556.9966092265,789566.7651244533,509339.9215234518
2014-05-23,1048980.085371665,276346.8854012632,644082.8857873618,257990.33996037743,157576.72010610238,226247.01199571614,802908.3866976943,515826.8681680668
2014-05-27,1082129.0405875226,280290.64070578193,668778.3156308832,260076.05596903863,154710.28652362758,227763.841119637,820621.3418367177,525349.0415027245
2014-05-28,1074900.2221865512,279428.2149529504,662452.9189329516,259886.0248156499,153884.99375736728,227846.58373375193,820565.8536629905,523931.10457093763
2014-05-29,1098480.4555298104,281214.56506921235,675893.8886682891,261230.42583891386,153554.8844003639,228613.87067822623,843643.6534004009,532439.3230025657
2014-05-30,1098317.1189709718,281245.4821214564,675300.8102216531,261651.33096627763,152907.3458069134,228932.0172863287,846513.0895081708,533782.5919956109
2014-06-02,1097715.1737448573,281468.23513292725,674120.6295124652,262450.11504156416,152480.47645994008,229392.44499620557,853116.0075282133,536969.6325845704
2014-06-03,1097489.8432998324,281344.8122055389,673131.7889583869,262314.18866096856,152875.37821411426,229119.73629765847,851849.2323137199,536222.5088132783
2014-06-04,1107919.7448572614,282393.8812351919,680252.941265769,262844.7301419869,152556.91438715637,229411.72400372635,856912.0188138543,538762.515830367
2014-06-05,1131625.014924177,284769.83722028654,697956.0985151634,264559.0148774413,153703.38610795373,230532.55265387526,878082.300273932,550192.2958716141
2014-06-06,1147001.7725560335,286405.1263753124,709231.1670305411,265824.29355086817,153639.68945506428,231252.19996230298,891337.3708047933,557737.170646751
2014-06-09,1155273.4004109197,286689.1491789567,708445.4183035933,266596.4524525562,154190.6448336269,231849.5534942621,902788.751566025,560254.2350426744
2014-06-10,1163334.712551506,287183.8329070413,712503.4275993503,266623.64791486395,155136.36175320487,231760.15026094893,903867.6981524639,560179.3363426173
2014-06-11,1164779.2081258278,287121.93593253096,711414.5713348264,265696.7785072816,155161.9272039398,231256.9065732605,896859.9061033056,554870.5920106749
2014-06-12,1140945.0181984804,284525.52619087376,692807.4977035061,263815.6397526489,156733.86116144725,230266.98901391443,872403.8581085923,542458.807429793
2014-06-13,1149271.0320004928,285359.99582087295,697558.3451203044,264619.82286410587,157142.82061994277,230729.70150968747,883965.856403353,547618.0061219578
2014-06-16,1154961.3430684917,286107.3765323888,700631.6587434888,265337.92331511376,156952.69970553854,231320.9387156706,888391.624897194,549164.8885404862
2014-06-17,1163117.6426429045,286262.1044890925,701622.0832288252,266075.5332749189,156773.20875233557,231630.91377244354,897687.5387004697,553505.2862700315
2014-06-18,1183543.432192128,287872.34930611606,714398.6306348955,268028.3661427422,157273.22066219006,232994.79009250752,919481.4506952736,565704.0478589224
2014-06-19,1180241.365134815,287686.5927383765,711625.5374695954,268328.90046048537,162747.72407945065,233069.08906999324,924180.7213845685,567724.7537948407
2014-06-20,1191804.1467999774,288024.89799582394,714200.808070343,268873.6573232452,162183.60406565655,233521.8527286463,934366.9577251322,571242.0899502254
2014-06-23,1196755.0666718238,288587.05899251444,715492.6945388138,269291.2767080288,163132.33144866396,233906.13600025693,935192.2546528301,571368.0111421607
2014-06-24,1194369.953418392,288307.0829195168,713510.877983954,267669.0002270878,163299.5210417899,233059.07148432714,914597.1715795975,560956.1953080607
2014-06-25,1213035.8939106755,290142.0138240001,726615.5556793729,268878.7870070725,163312.37423234124,233884.58058984275,930140.1073678298,568146.9681280021
2014-06-26,1227452.6534874556,290297.55608677655,728598.2075123062,268686.3961458042,162978.01466928108,233908.73333338427,929451.848218927,567098.3400303517
2014-06-27,1237766.8996212536,291572.6647886754,735834.460114068,269208.6915390166,162887.99327744244,234222.1105693117,935367.8192006605,569944.7874382244
2014-06-30,1250359.435201993,292570.3740408779,741787.0360525523,269571.3061460186,165162.69510992087,234646.3365173121,936038.974820018,570070.1918319386
2014-07-01,1317511.6572741524,295779.17083090387,766684.6638614045,271375.5943647369,164724.1234570153,235639.46492794418,963959.7139548775,581540.5070469682
2014-07-02,1328707.8286043885,296277.70608645724,769660.4983089902,271651.05566422275,164724.1234570153,235551.02284360921,976076.968119119,582965.2325667255
2014-07-03,1349207.5294419758,298146.88788012473,784441.0412533747,272987.00569707464,164027.56963668158,236305.90008197323,991261.2113799851,591511.5662302442
2014-07-07,1353063.250160478,297743.43265773705,777402.3482171687,272536.7066241448,164346.97030981528,236255.7471292977,987148.2695013168,586313.8632026362
2014-07-08,1372998.5898126333,294154.72092560714,750304.432203069,270784.2853652619,164411.66760378337,235351.50297978392,996478.2162814569,574983.5777874278
2014-07-09,1405888.5856884436,296339.13601336366,767277.7365802092,271998.57367871713,165407.9407795125,236140.349737547,1018006.9553873508,582036.8596800962
2014-07-10,1396989.531555153,295402.99909669656,760031.3454339766,270922.33353831375,166313.643666539,235528.0966492201,1005548.7386911704,575058.9298542135
2014-07-11,1413733.9042000494,297306.5652863639,773233.1761181536,271294.8395766216,166624.17883188045,235852.01598590842,1013615.9325905318,577909.9918346304
2014-07-14,1439919.3149543437,299585.32712818956,788522.6341330847,273160.8753035808,163164.94925227735,237111.4066079253,1036122.084552769,586813.8632026361
2014-07-15,1428611.8558071665,298553.7479258565,780279.1893525401,272649.4106459042,161620.51172382652,236710.55646236247,1029084.7076415882,583434.5417141137
2014-07-16,1441646.155378295,299741.6586686135,789118.7532309076,273658.56400406983,162191.56625234897,237376.42991598597,1041350.2760444174,589667.6093903454
2014-07-17,1390409.9438488372,295771.77788193786,757633.657812408,270548.21600739425,164942.98919501764,235725.0343139075,991492.3476114625,569691.6389391671
2014-07-18,1431229.6453597725,300460.5486695405,793488.9781371898,273313.0557744591,163697.06014332097,237303.39848076325,1019885.0472510497,586588.6888916551
2014-07-21,1432997.92473382,300585.53581642994,791108.453182547,273301.487926092,164469.60619508923,237523.30672915926,1014692.2003091378,584009.5155301787
2014-07-22,1470938.6728054597,302495.46132734197,806811.5778474285,274492.4493205888,163688.52723659037,238359.04054180713,1035195.602699612,591901.6086851612
2014-07-23,1486798.794340448,304436.7575701587,821918.3260484773,275101.8733713306,163532.31740406528,238738.14166175816,1042703.947860865,595734.876728226
2014-07-24,1484806.180203,304092.33362120605,819036.0391969454,275115.77795739076,161879.02384215084,238517.6387463263,1043047.4986920073,595734.876728226
2014-07-25,1471646.559391661,302902.5482478642,808998.0124016921,273827.8462898498,163753.62128811437,237886.25714510382,1025768.9713983972,587617.4163139856
2014-07-28,1474406.0180720785,303496.39880277857,810492.0529308767,274438.56607922114,163980.24414923767,238466.10691446494,1027327.6437959846,588342.7835732435
2014-07-29,1470022.6774347397,302963.238395871,806414.557524368,273259.20552243537,163484.04019516121,237832.74216814584,1011567.3877876499,581045.995888772
2014-07-30,1481719.0613127074,304155.06575651467,816060.8112998239,273300.78828065615,163000.90682387768,237594.4945939734,1012084.4245785022,581196.5796005976
2014-07-31,1402569.5082256997,298007.89189472573,766337.6210658622,267903.6776828434,161120.57597123948,234261.74458760634,915522.937760738,546291.553823598
2014-08-01,1390302.7262534564,296910.3320322951,757486.647683018,267085.07215114485,162413.298451261,234047.78142179427,905553.6512885506,541477.054408078
2014-08-04,1411786.765393515,299448.86340524553,773500.3912520861,269513.6214433715,162404.04383906056,235691.39889717184,930240.0739799454,553561.8684298027
2014-08-05,1382638.8536683845,297155.5683673133,755389.366447902,266900.37445596285,162246.87235258627,234123.45070472665,888406.3042604709,537147.7290622477
2014-08-06,1393636.2208740655,296935.6892551599,754095.9228875078,266983.82424858445,164604.5345876061,234180.30218108732,894318.2357180153,537975.9276563871
2014-08-07,1382476.8802218733,295993.2226977899,746831.592641321,265538.1739710581,165272.54338442362,233455.2460178703,871902.4958545014,528940.5643070773
2014-08-08,1405542.192243616,298129.48372797365,762753.2983166549,268610.0446244755,165285.64433933003,235325.5237633417,908823.1791902797,547161.6622588227
2014-08-11,1429528.9018848115,300388.700382816,777085.106807492,269888.48566481797,165484.38233508662,236299.3120877946,925077.7113411421,552556.0643279
2014-08-12,1428606.0790489912,300262.82690743386,775292.8013745716,269512.5114942759,165523.7942872844,236039.75717200577,921611.7095378066,550671.9458365964
2014-08-13,1457406.0500780456,303440.92837570043,800485.6421554604,271336.7931611988,165799.68797605447,237283.93823025917,944664.1521619201,562127.0056337233
2014-08-14,1473145.0652555353,305014.3862602616,812832.6884100664,272617.9952510277,165944.20514970343,238093.43704306526,961578.7416144294,569210.9739693592
2014-08-15,1489037.1251565344,306493.4193171442,823885.4583278388,272562.32810004265,164853.77105315088,238243.58293861395,965394.7970459996,569437.1316266486
2014-08-18,1509780.1239119552,309353.4089325664,844300.9286978848,275346.1626291827,164670.59713710396,239957.52976631542,990574.8136664046,583276.1830384128
2014-08-19,1525677.5076419946,311086.91187209473,858847.1382196334,276783.1757985073,164301.61853177196,240717.52391695886,1007268.1828388816,592101.041853562
2014-08-20,1532901.1203319312,311086.91187209473,858847.1382196334,277522.641103344,163695.43795816755,241079.31276361784,1018401.7469377173,597305.6069441196
2014-08-21,1538298.414050377,311717.324463604,863729.5760751531,278331.855987494,161929.59884904776,241694.40801071917,1027736.1450105474,602887.2555407075
2014-08-22,1543775.8415278154,312190.1075698116,867116.9213771678,277899.3513172614,162338.11949401928,241421.2907764567,1022792.3843411235,599643.8548438641
2014-08-25,1554713.7823882734,313793.17158040614,877281.3526783274,279808.5063119442,162245.10954638178,242828.11056852643,1040190.9749666839,609421.2900575628
2014-08-26,1557696.3002097749,314108.93368832517,880272.1029718586,279990.1433420282,163051.44503255063,242943.93645769107,1042271.4464521797,610780.3247521832
2014-08-27,1558078.2219027975,314172.03335099365,880372.1246538591,279878.25034101435,163011.79084224603,242972.44424411564,1041666.127693244,610251.6312159583
2014-08-28,1555095.4269246003,313824.82692957093,876783.1042996037,279724.49527318764,163910.65613412316,243030.57686334185,1040160.4639104477,609119.4518007035
2014-08-29,1566105.5137164001,314992.93569321017,887051.1369705291,280521.2829860015,163725.59652270662,243481.318582721,1048634.4028926203,613950.7702573356
2014-09-02,1574219.7100587678,316408.48752942943,894928.441029924,280881.4297758765,161304.286845354,243668.05612202268,1048568.1649843161,613242.9088707296
2014-09-03,1559528.7425014866,314542.75382929674,879567.0403771404,280727.4527765361,161967.271986423,243658.0277819413,1047617.0856599866,612487.3158958438
2014-09-04,1557166.153054763,314258.3030891476,876774.2931207863,280321.3328884065,161078.87432531465,243318.26680262253,1042578.5497284257,609012.1987401594
2014-09-05,1568176.7410316393,315839.18973099056,890339.880263406,281581.5247564172,161847.92940052837,244033.19567817106,1054939.7370037,617851.5744806152
2014-09-08,1577844.0698876102,316940.00803221576,895328.4835032825,281353.4458345404,160584.39661371117,244020.8158237505,1051991.7896021525,613894.078343106
2014-09-09,1555578.18489906,314311.46898062463,873571.6990614606,279572.16339702276,160770.61144753767,242848.83554515947,1032894.3875860916,601871.5600073714
2014-09-10,1570963.9708956894,316908.43772456597,893831.4664192823,280624.14924848685,159959.24246531626,243376.7502249376,1042775.6904238886,608903.519773426
2014-09-11,1570535.324032369,316654.94905987394,893132.8744649077,280946.7338126432,158908.45296132547,243494.58173562968,1045461.4962714952,610566.9119994746
2014-09-12,1558137.2957766831,315039.75601904077,879060.7216573979,279305.62017917103,157458.62587173659,242358.48243494506,1030251.7417499234,599830.0315138185
2014-09-15,1530668.828090481,312499.58567198203,853113.2196130727,279595.17065825115,158304.4577693918,242718.4082482361,1029059.9663712303,598969.0337343131
2014-09-16,1548594.4581256988,315227.4913939912,876181.1148930502,281702.93785624375,158557.9830021667,243983.0685670317,1047049.8818420626,612590.6369980905
2014-09-17,1552478.073476477,315703.34222257714,880475.0765049339,282082.3207430025,156836.7010019546,244127.90728923387,1050160.7975726777,614709.6762180909
2014-09-18,1547966.5134575274,318082.17227965704,899448.5532010563,283585.7709650314,157156.93643591707,245036.87606038695,1053899.7621394987,624093.3284453981
2014-09-19,1545121.0644976432,317885.2109078962,897451.7405443704,283330.26178279635,156236.24811066155,245007.7607431378,1051978.6805737277,623033.8406862805
2014-09-22,1488212.4859765526,315428.2988271179,873585.1927925206,281642.14974342764,156416.0126766991,244298.44663479878,1011762.8941491166,608852.7496633856
2014-09-23,1471731.4462133395,314568.34737042524,865991.41972551,280030.0046499523,157419.96655808066,243400.37388985517,984476.5725120725,598552.5700941863
2014-09-24,1526477.5685391962,317944.01456479455,894068.7090181154,282221.9556208484,156683.73983938238,244667.14017467992,1018462.5360569174,612942.5765359856
2014-09-25,1391881.144374349,311256.4736916437,837314.7976983861,277668.25188530626,157138.86069682348,242080.21931698284,936034.7499680489,582950.6615632016
2014-09-26,1443400.4983465793,314568.34737042524,864093.3523196434,279874.3354931203,156697.1185379563,243396.9303524592,968276.4085300011,596734.8125915898
2014-09-29,1439802.8430944204,314654.36647900846,861695.4348190445,279865.1928002892,157156.96201674055,243674.4783126666,960714.6316552326,593599.425094639
2014-09-30,1446996.4178858271,315100.9138910548,864894.9353393657,279128.6119602698,156055.80280767093,243184.01216904644,948356.0418086641,588520.7654780651
2014-10-01,1357360.3426202582,310061.3415704309,823504.5714653693,275345.83908250683,156807.81097620347,241337.5949772485,886220.0513835861,564870.9535731671
2014-10-02,1358129.195876814,310061.3415704309,823104.4834686866,275388.3391917112,156767.52628793824,241237.9857803792,886780.2884600426,564946.5658964321
2014-10-03,1407117.7111482052,313123.4113555481,847898.6869761504,278420.2417190536,153907.20072233301,243022.36199025624,930266.4334598451,583517.8458004917
2014-10-06,1396941.3495259695,312953.616827178,842600.329398117,278594.2935131058,156314.08443273648,243396.33846719924,926403.2511374922,582122.8159366517
2014-10-07,1317978.7707356657,308513.0088510983,806987.370849756,274293.80112590425,156758.6585482681,241108.71516277688,857081.1911023466,555342.0477314465
2014-10-08,1402234.9140448,314519.03380606696,853603.9535899359,279091.13384738436,158254.03673453283,244203.14211276447,919910.6198203092,584474.8160898165
2014-10-09,1311154.6265586044,309439.35837689316,811089.1272704622,273555.79049671,158483.05602621165,240728.62424123855,833084.9830167458,549272.6624492917
2014-10-10,1181653.0171298685,301708.20284426055,750367.2251887539,270433.3100747481,158415.69257420272,238910.8608205187,791203.437653434,530913.1838853244
2014-10-13,1111412.7034075113,297480.07310523686,715754.4779010456,266490.9574605089,160168.5767227429,236968.4671925957,728782.398756563,504632.3198860377
2014-10-14,1114119.982113839,297512.1122875629,717056.3701335926,266903.233735623,160263.17469615312,237390.51808974266,736840.5656838748,508125.5594502855
2014-10-15,1082649.1253417158,295591.975546278,701740.0370010479,265097.36909305607,160803.73896295694,236446.74443688086,705018.3966530501,494456.05820146477
2014-10-16,1054509.4454679359,293735.91716964525,690828.2544871685,264869.8498519879,161114.56676725103,236247.36913667177,702113.4771622277,494532.03432411293
2014-10-17,1119036.06830101,297608.0964491026,717856.9181756999,267998.1997975828,160803.73896295694,238019.52937598416,750586.4952381812,513289.4746370393
2014-10-20,1189797.3427145844,302556.2340519737,749289.3907971925,271100.46102207305,162398.38443859626,240171.7479470251,787458.5768844305,528294.329678628
2014-10-21,1301498.1058215392,310505.5644955642,807890.2080895919,276471.14651319006,162696.60316067698,243324.09846765536,855394.058999681,559155.9722768322
2014-10-22,1275477.713244604,308902.7973888719,795368.9137948855,274505.13405798405,161774.80893559178,242102.46347213388,828498.6414423082,547601.8443319658
2014-10-23,1343221.5934499651,313550.58417918277,831731.6249538027,277696.315452394,160663.23445906976,243835.09030349745,869609.945428183,566681.1826986826
2014-10-24,1393677.541015335,316114.888632155,850864.1568482064,279833.2164823166,160432.78848836047,245145.18220452097,904549.2585778938,578767.4873613912
2014-10-27,1402042.231507787,316839.3471056085,854569.9945304919,279948.5716507773,160539.6692983133,245442.42110555104,901234.9221735816,577367.0847498836
2014-10-28,1470540.191889029,321622.8912863151,892757.9220137524,283159.6450779701,160594.06311402723,247249.6715111305,943568.6797879629,596843.4341476291
2014-10-29,1452492.0484027425,320435.0209039789,882033.1051248702,282731.52669596404,158295.98405383097,246824.26275794464,942039.1561239613,594865.3664112631
2014-10-30,1463374.3318547024,321109.27330444293,887545.8761282774,284543.91218570864,156637.00898551443,248038.13283190908,967292.1105800988,606581.5448044215
2014-10-31,1526222.4035404953,325539.6465774956,924130.2178372411,287797.90348661464,153196.68054444465,249990.5276124527,1009167.1534938472,626742.568083395
2014-11-03,1546412.9556296328,327002.73047503456,934152.1945803968,288454.86255409813,153003.17236229146,250438.35412457332,1015422.2460115801,628003.3879981822
2014-11-04,1528991.7915280252,325909.48348318343,924223.9772050539,287454.0877470517,153098.67102681912,249844.94513919402,1003049.3870091692,622292.9483017077
2014-11-05,1529284.25535734,325941.7024525407,924123.9031302988,289269.7264522335,149783.4882316817,250962.53697702053,1026127.9320655557,633333.3069027247
2014-11-06,1548097.0734494268,326970.6187235454,932046.1121374354,290427.7594227668,149906.26776811422,251523.30966189422,1043650.4136626412,641099.5971840078
2014-11-07,1545001.5415206049,326681.31811100553,929739.5193951153,290699.36301887344,154121.87546471867,251947.27266390983,1047506.3757209999,642622.5776552705
2014-11-10,1564402.0579619147,328338.8154103021,939766.716171741,292114.3389190935,151197.54836481423,252812.83479533234,1061192.5364939496,649213.5381436768
2014-11-11,1583130.8512329608,329369.1935409927,948697.0126705468,292400.6394395556,153360.25346392163,253020.00835818975,1066463.0604071773,650737.564176604
2014-11-12,1594101.3975374852,329948.8651312173,953914.3842231842,292085.58384498593,152621.10069170358,252838.01910691033,1063871.426238617,649061.1996828939
2014-11-13,1613845.095898478,331365.7894216654,966155.767689696,292415.08347770583,152853.7940339458,253071.1121371224,1066901.9689733766,650813.8296207602
2014-11-14,1630640.7705118656,332396.2749337463,975085.5810649929,292486.69185836957,156686.43571734856,253184.82611814438,1068243.997429422,651194.7078439724
2014-11-17,1614893.118944492,331898.05752945266,966454.848700465,293172.78852669185,156611.54259777066,253704.5202433464,1072456.93567027,652990.1941144703
2014-11-18,1652841.2343412766,334381.42290591414,988139.2293851381,294865.49486298795,157984.7257490828,254791.0075768605,1096603.4637711486,664428.6989217252
2014-11-19,1629537.3966952516,332865.5179829327,975590.3073378498,294392.21069673647,156103.461060225,254322.68799353912,1089292.6889919168,660920.8813660566
2014-11-20,1652582.6158060506,334349.1598850111,988540.5503036177,294908.6079009902,157723.81759783556,254774.38890268048,1097307.8176445197,664657.5421963648
2014-11-21,1665779.0253656323,334994.20521626645,995668.6188665301,296486.4971292817,158451.60299178204,255813.2856878476,1119215.3140937716,675562.2933350003
2014-11-24,1705234.7497634736,338106.4344753849,1018655.8830749544,297818.4881667232,158567.11338566357,256840.85734506758,1131551.4231312994,681476.5390571551
2014-11-25,1711669.1563334935,338623.2726934791,1021970.5526046706,297603.0675842611,158939.04100348873,256882.19082954183,1129331.513811469,680255.4238228425
2014-11-26,1748173.452071742,340819.5187437675,1042861.8207224767,298364.60643431795,158635.99393066982,257403.0489160514,1139416.589837151,685139.563566123
2014-11-28,1774526.7164436388,342402.29034961434,1058430.103890443,297732.3573007085,154434.53291798342,257265.40610383387,1131221.2612178463,680865.9493206019
2014-12-01,1701939.6458093587,339026.44798744796,1019858.9325101492,296163.2147143859,161092.07949637817,256347.16769183375,1100555.9177431779,666713.7870459361
2014-12-02,1720736.970744336,340384.9667546531,1030812.0455655018,298077.5001348279,159102.26148194578,257338.56696677092,1126101.3217241445,679467.7504141729
2014-12-03,1741218.126782639,340999.4821215812,1040157.0892121537,299228.98559255165,160746.62556567352,257957.9971704865,1144065.134626022,687333.9084442118
2014-12-04,1738826.0520129737,340837.77038980415,1037042.5585114445,298897.99601845845,160124.80216495472,257995.21814920066,1139364.3299783163,684737.2919928281
2014-12-05,1740591.1117263893,340870.12891542236,1037745.7108713646,299387.3151771865,158121.1735838346,257952.9736383773,1147014.6873544925,688403.0013507135
2014-12-08,1702624.6877198683,338943.9675608819,1015836.6455450755,297886.5928186958,160486.62270115633,257445.4919256245,1119522.962831451,675080.0736499866
2014-12-09,1726475.6968866054,340013.21443465236,1025689.7410375106,297684.82641315163,163827.21133915268,257446.1790823203,1116115.8368019671,673322.1935244534
2014-12-10,1627126.5483782631,334668.1412926418,976023.8635748846,292912.51798448566,163508.3958066481,254718.88026799483,1040906.2190186974,641452.2205766276
2014-12-11,1652450.867758032,336255.3763536576,991305.9280321777,294397.56586346583,163134.14421014418,255581.2229227784,1058753.241355153,650546.7604750962
